lemma,language_code,status
false,en,PENDING
fame,en,PENDING
familiar,en,PENDING
family member,en,PENDING
family,en,PENDING
famous,en,PENDING
fan,en,PENDING
fancy,en,PENDING
fantastic,en,PENDING
fantasy,en,PENDING
far away,en,PENDING
far from doing sth,en,PENDING
far from sth,en,PENDING
far more important,en,PENDING
far more opportunities,en,PENDING
far more,en,PENDING
far too much homework,en,PENDING
far too,en,PENDING
far,en,PENDING
fare,en,PENDING
farm,en,PENDING
farmer,en,PENDING
fascinating,en,PENDING
fashio,en,PENDING
fashion,en,PENDING
fast,en,PENDING
fat,en,PENDING
fatal,en,PENDING
fate,en,PENDING
father,en,PENDING
fault,en,PENDING
favour,en,PENDING
favourable,en,PENDING
favourite,en,PENDING
fear,en,PENDING
feat,en,PENDING
feature of,en,PENDING
feature,en,PENDING
features of,en,PENDING
fed up,en,PENDING
federal,en,PENDING
fee,en,PENDING
feed,en,PENDING
feedback,en,PENDING
feeding,en,PENDING
feel good,en,PENDING
feel like sth,en,PENDING
feel,en,PENDING
feeling,en,PENDING
fellow,en,PENDING
female,en,PENDING
feminist,en,PENDING
fence,en,PENDING
festival,en,PENDING
fetch,en,PENDING
fever,en,PENDING
few,en,PENDING
fibre,en,PENDING
field,en,PENDING
fierce,en,PENDING
fight,en,PENDING
figure sb out,en,PENDING
figure sth out,en,PENDING
figure,en,PENDING
file,en,PENDING
fill sth in,en,PENDING
fill,en,PENDING
film,en,PENDING
film-maker,en,PENDING
filter,en,PENDING
filthy,en,PENDING
final,en,PENDING
finally,en,PENDING
finance,en,PENDING
financial,en,PENDING
find it difficult to do sth,en,PENDING
find out about sth,en,PENDING
find out more,en,PENDING
find out,en,PENDING
find yourself doing sth,en,PENDING
find,en,PENDING
finding,en,PENDING
fine,en,PENDING
finger,en,PENDING
finish,en,PENDING
fire,en,PENDING
firearm,en,PENDING
firefighter,en,PENDING
firework,en,PENDING
firm,en,PENDING
firmly,en,PENDING
first of all,en,PENDING
first,en,PENDING
firstly,en,PENDING
fish,en,PENDING
fishing,en,PENDING
fit,en,PENDING
fix,en,PENDING
fixed,en,PENDING
fixture,en,PENDING
flash,en,PENDING
flat,en,PENDING
flavour,en,PENDING
flaw,en,PENDING
flawed,en,PENDING
flee,en,PENDING
fleet,en,PENDING
flesh,en,PENDING
flexibility,en,PENDING
flexible,en,PENDING
flight,en,PENDING
flood,en,PENDING
floor,en,PENDING
flourish,en,PENDING
flow,en,PENDING
flower,en,PENDING
fluid,en,PENDING
fly,en,PENDING
focus o,en,PENDING
focus on sb,en,PENDING
focus on sth,en,PENDING
focus on,en,PENDING
focus,en,PENDING
fold,en,PENDING
folk,en,PENDING
follow sth up,en,PENDING
follow,en,PENDING
followed by sb,en,PENDING
followed by sth,en,PENDING
following,en,PENDING
fond,en,PENDING
food,en,PENDING
fool,en,PENDING
foot,en,PENDING
footage,en,PENDING
football,en,PENDING
for a long time,en,PENDING
for a moment,en,PENDING
for a number of reasons,en,PENDING
for a while,en,PENDING
for example,en,PENDING
for free,en,PENDING
for instance,en,PENDING
for life,en,PENDING
for long,en,PENDING
for lunch,en,PENDING
for many years,en,PENDING
for some time,en,PENDING
for that matter,en,PENDING
for the benefit of sb,en,PENDING
for the first time,en,PENDING
for the moment,en,PENDING
for the purpose of,en,PENDING
for the purposes of,en,PENDING
for the rest of sth,en,PENDING
for the sake of sb,en,PENDING
for the sake of sth,en,PENDING
for this reason,en,PENDING
for those of you,en,PENDING
for,en,PENDING
forbid,en,PENDING
force,en,PENDING
forecast,en,PENDING
foreig,en,PENDING
foreign,en,PENDING
foreigner,en,PENDING
forest,en,PENDING
forever,en,PENDING
forge,en,PENDING
forget,en,PENDING
forgive,en,PENDING
fork,en,PENDING
form,en,PENDING
formal,en,PENDING
formally,en,PENDING
format,en,PENDING
formatio,en,PENDING
formation,en,PENDING
former,en,PENDING
formerly,en,PENDING
formula,en,PENDING
formulate,en,PENDING
formulation,en,PENDING
forth,en,PENDING
forthcoming,en,PENDING
fortnight,en,PENDING
fortunate,en,PENDING
fortune,en,PENDING
forum,en,PENDING
forward,en,PENDING
fossil,en,PENDING
foster,en,PENDING
found that,en,PENDING
found to be,en,PENDING
foundatio,en,PENDING
foundation,en,PENDING
founder,en,PENDING
fraction,en,PENDING
fragile,en,PENDING
fragment,en,PENDING
frame,en,PENDING
framework,en,PENDING
franchise,en,PENDING
frankly,en,PENDING
fraud,en,PENDING
free,en,PENDING
freedom,en,PENDING
freely,en,PENDING
freeway,en,PENDING
freeze,en,PENDING
freezer,en,PENDING
frequent,en,PENDING
frequently,en,PENDING
fresh,en,PENDING
fridge,en,PENDING
friend,en,PENDING
friendly,en,PENDING
friendship,en,PENDING
frightened,en,PENDING
from the fact that,en,PENDING
from the perspective of,en,PENDING
from the point of view of,en,PENDING
from this is that in speaking (for instance whe,en,PENDING
from,en,PENDING
front,en,PENDING
fruit,en,PENDING
frustrated,en,PENDING
frustrating,en,PENDING
frustration,en,PENDING
fry,en,PENDING
fu,en,PENDING
fuel,en,PENDING
fulfil,en,PENDING
full,en,PENDING
full-time,en,PENDING
fully,en,PENDING
fun,en,PENDING
functio,en,PENDING
function,en,PENDING
functional,en,PENDING
fund,en,PENDING
fundamental,en,PENDING
fundamentally,en,PENDING
funding,en,PENDING
fundraising,en,PENDING
funeral,en,PENDING
funny,en,PENDING
furious,en,PENDING
furniture,en,PENDING
further,en,PENDING
furthermore,en,PENDING
fuss,en,PENDING
future,en,PENDING
gai,en,PENDING
gain,en,PENDING
gallery,en,PENDING
gallon,en,PENDING
gambling,en,PENDING
game,en,PENDING
gaming,en,PENDING
gang,en,PENDING
gap,en,PENDING
garage,en,PENDING
garbage,en,PENDING
garde,en,PENDING
garden,en,PENDING
garlic,en,PENDING
gas,en,PENDING
gasoline,en,PENDING
gate,en,PENDING
gather,en,PENDING
gathering,en,PENDING
gay,en,PENDING
gaze,en,PENDING
gear,en,PENDING
gender,en,PENDING
gene,en,PENDING
general,en,PENDING
generalization,en,PENDING
generalize,en,PENDING
generally,en,PENDING
generate,en,PENDING
generatio,en,PENDING
generation,en,PENDING
generic,en,PENDING
generous,en,PENDING
genetic,en,PENDING
genius,en,PENDING
genocide,en,PENDING
gentle,en,PENDING
gentlema,en,PENDING
gentleman,en,PENDING
gently,en,PENDING
genuine,en,PENDING
genuinely,en,PENDING
geographical,en,PENDING
gesture,en,PENDING
get away with sth,en,PENDING
get back,en,PENDING
get better,en,PENDING
get home,en,PENDING
get in touch,en,PENDING
get in,en,PENDING
get into sth,en,PENDING
get lost,en,PENDING
get married,en,PENDING
get off the bus,en,PENDING
get off,en,PENDING
get on the bus,en,PENDING
get on with sb,en,PENDING
get on,en,PENDING
get out of sth,en,PENDING
get out,en,PENDING
get over sb,en,PENDING
get over sth,en,PENDING
get ready for sth,en,PENDING
get ready to do sth,en,PENDING
get ready,en,PENDING
get rid of sb,en,PENDING
get rid of sth,en,PENDING
get there,en,PENDING
get to know sb,en,PENDING
get to...,en,PENDING
get to…,en,PENDING
get up,en,PENDING
get used to doing sth,en,PENDING
get used to sth,en,PENDING
get,en,PENDING
giant,en,PENDING
gift,en,PENDING
gig,en,PENDING
girl,en,PENDING
girlfriend,en,PENDING
give rise to,en,PENDING
give sth up,en,PENDING
give up,en,PENDING
give,en,PENDING
given that...,en,PENDING
given that…,en,PENDING
given,en,PENDING
glad,en,PENDING
glance,en,PENDING
glass,en,PENDING
glimpse,en,PENDING
global warming,en,PENDING
global,en,PENDING
globalization,en,PENDING
globe,en,PENDING
glorious,en,PENDING
glory,en,PENDING
glove,en,PENDING
go ahead with sth,en,PENDING
go ahead,en,PENDING
go and get help,en,PENDING
go and...,en,PENDING
go and…,en,PENDING
go away,en,PENDING
go back to that,en,PENDING
go back to,en,PENDING
go back to...,en,PENDING
go back,en,PENDING
go down sth,en,PENDING
go down the road.,en,PENDING
go down,en,PENDING
go for a walk,en,PENDING
go for sth,en,PENDING
go home,en,PENDING
go into sth,en,PENDING
go off,en,PENDING
go on to do sth,en,PENDING
go on to,en,PENDING
go out,en,PENDING
go through sth,en,PENDING
go to bed,en,PENDING
go to school,en,PENDING
go to work,en,PENDING
go up,en,PENDING
go wrong,en,PENDING
go,en,PENDING
goal,en,PENDING
god,en,PENDING
going to be talking about,en,PENDING
going to come to,en,PENDING
going to give you an example,en,PENDING
going to go into,en,PENDING
going to go through,en,PENDING
going to look at,en,PENDING
going to say,en,PENDING
going to show you,en,PENDING
going to talk about,en,PENDING
gold,en,PENDING
golde,en,PENDING
golden,en,PENDING
golf,en,PENDING
good afternoon,en,PENDING
good at sth,en,PENDING
good evening,en,PENDING
good for sb,en,PENDING
good for sth,en,PENDING
good idea!,en,PENDING
good luck,en,PENDING
good morning,en,PENDING
good news,en,PENDING
good night,en,PENDING
good thing,en,PENDING
good,en,PENDING
goodbye,en,PENDING
goodness,en,PENDING
goods,en,PENDING
gorgeous,en,PENDING
gosh,en,PENDING
gover,en,PENDING
govern,en,PENDING
governance,en,PENDING
government,en,PENDING
governmental,en,PENDING
governor,en,PENDING
grab,en,PENDING
grace,en,PENDING
grade,en,PENDING
gradually,en,PENDING
gram,en,PENDING
grammar,en,PENDING
grammatical patterns and collocations of,en,PENDING
grand,en,PENDING
grandad,en,PENDING
grandfather,en,PENDING
grandma,en,PENDING
grandmother,en,PENDING
grandpa,en,PENDING
granny,en,PENDING
grant,en,PENDING
graph,en,PENDING
graphic,en,PENDING
graphics,en,PENDING
grasp,en,PENDING
grass,en,PENDING
grateful,en,PENDING
grave,en,PENDING
gravity,en,PENDING
great,en,PENDING
greater than,en,PENDING
greater,en,PENDING
greatly,en,PENDING
gree,en,PENDING
green,en,PENDING
greenhouse,en,PENDING
grey,en,PENDING
grid,en,PENDING
grief,en,PENDING
grin,en,PENDING
grind,en,PENDING
grip,en,PENDING
grocery,en,PENDING
gross,en,PENDING
ground,en,PENDING
group,en,PENDING
grow up,en,PENDING
grow,en,PENDING
growth in sth,en,PENDING
growth,en,PENDING
gu,en,PENDING
guarantee,en,PENDING
guard,en,PENDING
guerrilla,en,PENDING
guess what...,en,PENDING
guess what…,en,PENDING
guess,en,PENDING
guest,en,PENDING
guidance,en,PENDING
guide to the most important words and phrases to know in the field of english for academic purposes .,en,PENDING
guide to the most important words and phrases to know in the field of english for academic purposes eap.,en,PENDING
guide,en,PENDING
guideline,en,PENDING
guilt,en,PENDING
guilty,en,PENDING
guitar,en,PENDING
gun,en,PENDING
gut,en,PENDING
guy,en,PENDING
habit,en,PENDING
habitat,en,PENDING
had better,en,PENDING
hail,en,PENDING
hair,en,PENDING
half an hour,en,PENDING
half,en,PENDING
halfway,en,PENDING
hall,en,PENDING
halt,en,PENDING
hand,en,PENDING
handbag,en,PENDING
handful,en,PENDING
handle,en,PENDING
handling,en,PENDING
handout,en,PENDING
handy,en,PENDING
hang on,en,PENDING
hang,en,PENDING
happe,en,PENDING
happen to sb,en,PENDING
happen to sth,en,PENDING
happen,en,PENDING
happiness.,en,PENDING
happy with sb,en,PENDING
happy with sth,en,PENDING
happy,en,PENDING
harassment,en,PENDING
harbour,en,PENDING
hard work,en,PENDING
hard,en,PENDING
hardly,en,PENDING
hardware,en,PENDING
harm,en,PENDING
harmful,en,PENDING
harmony,en,PENDING
harsh,en,PENDING
harvest,en,PENDING
has been shown to be,en,PENDING
has been shown to,en,PENDING
has the potential to,en,PENDING
hat,en,PENDING
hate,en,PENDING
hatred,en,PENDING
haunt,en,PENDING
have a look at sth,en,PENDING
have a look,en,PENDING
have a significant impact o,en,PENDING
have a significant impact on,en,PENDING
have been found to be,en,PENDING
have been shown to be,en,PENDING
have been shown to,en,PENDING
have fun,en,PENDING
have got to,en,PENDING
have got,en,PENDING
have no idea,en,PENDING
have nothing to do with sb,en,PENDING
have nothing to do with sth,en,PENDING
have sb in mind for sth,en,PENDING
have sb in mind,en,PENDING
have shown that,en,PENDING
have sth in common with sb,en,PENDING
have sth in common with sth,en,PENDING
have sth in common,en,PENDING
have sth in mind for sth,en,PENDING
have sth in mind,en,PENDING
have the potential to,en,PENDING
have time for sth,en,PENDING
have time to do sth,en,PENDING
have time,en,PENDING
have to do with sb,en,PENDING
have to do with sth,en,PENDING
have to look at,en,PENDING
have you ever...?,en,PENDING
have you ever…?,en,PENDING
have,en,PENDING
hazard,en,PENDING
he came into the room.,en,PENDING
he or she,en,PENDING
he,en,PENDING
head,en,PENDING
headquarters,en,PENDING
headwords in the dictionary give users access,en,PENDING
heal,en,PENDING
health problems,en,PENDING
health,en,PENDING
healthcare,en,PENDING
healthy,en,PENDING
hear about sb,en,PENDING
hear about sth,en,PENDING
hear of sb,en,PENDING
hear of sth,en,PENDING
hear,en,PENDING
hearing,en,PENDING
heart disease,en,PENDING
heart,en,PENDING
heat,en,PENDING
heater,en,PENDING
heating,en,PENDING
heave,en,PENDING
heaven,en,PENDING
heavily,en,PENDING
heavy,en,PENDING
height,en,PENDING
heighten,en,PENDING
held that,en,PENDING
hell,en,PENDING
hello,en,PENDING
helmet,en,PENDING
help,en,PENDING
helpful,en,PENDING
hence,en,PENDING
her,en,PENDING
herb,en,PENDING
here we have,en,PENDING
here,en,PENDING
heritage,en,PENDING
hero,en,PENDING
hers,en,PENDING
herself,en,PENDING
hesitate,en,PENDING
hi,en,PENDING
hidden,en,PENDING
hide,en,PENDING
hierarchical,en,PENDING
hierarchy,en,PENDING
high levels of,en,PENDING
high school,en,PENDING
high street,en,PENDING
high,en,PENDING
high-profile,en,PENDING
higher education,en,PENDING
higher than,en,PENDING
higher,en,PENDING
highlight the differences between spoken and,en,PENDING
highlight,en,PENDING
highly,en,PENDING
highway,en,PENDING
hilarious,en,PENDING
hill,en,PENDING
him,en,PENDING
himself,en,PENDING
hint,en,PENDING
hip,en,PENDING
hire,en,PENDING
his best work to date,en,PENDING
his or her he or she men and wome,en,PENDING
his or her,en,PENDING
his,en,PENDING
historia,en,PENDING
historian,en,PENDING
historical,en,PENDING
historically,en,PENDING
history,en,PENDING
hit,en,PENDING
hold,en,PENDING
holder,en,PENDING
holding,en,PENDING
hole,en,PENDING
holiday,en,PENDING
holy,en,PENDING
home,en,PENDING
homeland,en,PENDING
homeless,en,PENDING
homework,en,PENDING
honest,en,PENDING
honestly,en,PENDING
honesty,en,PENDING
honey,en,PENDING
honour,en,PENDING
hook,en,PENDING
hope,en,PENDING
hopeful,en,PENDING
hopefully,en,PENDING
hopeless,en,PENDING
horizon,en,PENDING
horizontal,en,PENDING
horn,en,PENDING
horrible,en,PENDING
horror,en,PENDING
horse,en,PENDING
hospital,en,PENDING
host,en,PENDING
hostage,en,PENDING
hostile,en,PENDING
hostility,en,PENDING
hot,en,PENDING
hotel,en,PENDING
hour,en,PENDING
house,en,PENDING
household,en,PENDING
housing,en,PENDING
how about...?,en,PENDING
how about…?,en,PENDING
how are you?,en,PENDING
how long...?,en,PENDING
how long…?,en,PENDING
how many...?,en,PENDING
how many…?,en,PENDING
how much...?,en,PENDING
how much…?,en,PENDING
how often...?,en,PENDING
how often…?,en,PENDING
how shall i put it?,en,PENDING
how,en,PENDING
however,en,PENDING
huge,en,PENDING
huma,en,PENDING
human being,en,PENDING
human rights,en,PENDING
human,en,PENDING
humanitarian,en,PENDING
humanity,en,PENDING
humble,en,PENDING
hunger,en,PENDING
hungry,en,PENDING
hunt,en,PENDING
hurry,en,PENDING
hurt,en,PENDING
husband,en,PENDING
hydrogen,en,PENDING
hypothesis,en,PENDING
hypothesize,en,PENDING
hypothetical,en,PENDING
i didn’t enjoy it at all.,en,PENDING
i didn’t even see it.,en,PENDING
i didn’t mean to.,en,PENDING
i don't care,en,PENDING
i don’t care,en,PENDING
i don’t think so,en,PENDING
i guess,en,PENDING
i had a kind of feeling this,en,PENDING
i have to say...,en,PENDING
i have to say…,en,PENDING
i just want to,en,PENDING
i live in the country.,en,PENDING
i mean,en,PENDING
i really enjoyed it.,en,PENDING
i suppose,en,PENDING
i think so,en,PENDING
i think that,en,PENDING
i think,en,PENDING
i want to talk about at,en,PENDING
i want to talk about say,en,PENDING
i want to talk look at,en,PENDING
i want to talk look say,en,PENDING
i want to,en,PENDING
i was going to are going to,en,PENDING
i was going we are going to,en,PENDING
i was talking about,en,PENDING
i wonder if...,en,PENDING
i wonder if…,en,PENDING
i would like to,en,PENDING
i would like to...,en,PENDING
i would like...,en,PENDING
i would say,en,PENDING
i would say...,en,PENDING
i would say…,en,PENDING
i'm afraid…,en,PENDING
i'm sorry,en,PENDING
i,en,PENDING
ice cream,en,PENDING
ice,en,PENDING
icon,en,PENDING
idea,en,PENDING
ideal,en,PENDING
ideally,en,PENDING
identical,en,PENDING
identification,en,PENDING
identify,en,PENDING
identity,en,PENDING
ideological,en,PENDING
ideology,en,PENDING
idiot,en,PENDING
if and only if,en,PENDING
if i were you,en,PENDING
if necessary,en,PENDING
if only...,en,PENDING
if only…,en,PENDING
if we look at,en,PENDING
if you like,en,PENDING
if you look at,en,PENDING
if you remember,en,PENDING
if you think about it,en,PENDING
if you think about,en,PENDING
if you want to,en,PENDING
if,en,PENDING
ignorance,en,PENDING
ignore,en,PENDING
ill,en,PENDING
illegal,en,PENDING
illness,en,PENDING
illusion,en,PENDING
illustrate,en,PENDING
image,en,PENDING
imagery,en,PENDING
imaginatio,en,PENDING
imagination,en,PENDING
imagine,en,PENDING
immediate,en,PENDING
immediately,en,PENDING
immense,en,PENDING
immigration,en,PENDING
imminent,en,PENDING
immune,en,PENDING
impact,en,PENDING
implement,en,PENDING
implementation,en,PENDING
implicatio,en,PENDING
implication,en,PENDING
implicit,en,PENDING
implicitly,en,PENDING
imply,en,PENDING
import,en,PENDING
importance,en,PENDING
important for sb,en,PENDING
important for sth,en,PENDING
important,en,PENDING
importantly,en,PENDING
impose,en,PENDING
impossible,en,PENDING
impress,en,PENDING
impressio,en,PENDING
impression,en,PENDING
impressive,en,PENDING
imprison,en,PENDING
imprisonment,en,PENDING
improve,en,PENDING
improvement,en,PENDING
in a minute,en,PENDING
in a moment,en,PENDING
in a number of ways,en,PENDING
in a position to do sth,en,PENDING
in a range of,en,PENDING
in a sense,en,PENDING
in a variety of ways,en,PENDING
in a variety of,en,PENDING
in a way that,en,PENDING
in a way that...,en,PENDING
in a way that…,en,PENDING
in a way,en,PENDING
in a wide range of,en,PENDING
in a wide variety of,en,PENDING
in accordance with sth,en,PENDING
in accordance with,en,PENDING
in action,en,PENDING
in additio,en,PENDING
in addition to sb,en,PENDING
in addition to sth,en,PENDING
in addition,en,PENDING
in advance,en,PENDING
in an attempt to do sth,en,PENDING
in any case,en,PENDING
in april,en,PENDING
in bed,en,PENDING
in business,en,PENDING
in case...,en,PENDING
in case…,en,PENDING
in charge of sb,en,PENDING
in charge of sth,en,PENDING
in class,en,PENDING
in conjunction with sb,en,PENDING
in conjunction with sth,en,PENDING
in connection with sb,en,PENDING
in connection with sth,en,PENDING
in contrast to sb,en,PENDING
in contrast to sth,en,PENDING
in contrast to,en,PENDING
in contrast,en,PENDING
in danger,en,PENDING
in effect,en,PENDING
in fact,en,PENDING
in favour of sb,en,PENDING
in favour of sth,en,PENDING
in front of you,en,PENDING
in front of,en,PENDING
in full,en,PENDING
in general,en,PENDING
in history,en,PENDING
in hospital,en,PENDING
in july, etc.,en,PENDING
in light of sth,en,PENDING
in line with sth,en,PENDING
in love with sb,en,PENDING
in love,en,PENDING
in much the same way as,en,PENDING
in much the same way,en,PENDING
in my opinion,en,PENDING
in order of sth,en,PENDING
in order to communicate effectively in both,en,PENDING
in order to do sth,en,PENDING
in order to,en,PENDING
in other words,en,PENDING
in part,en,PENDING
in particular,en,PENDING
in place,en,PENDING
in practice,en,PENDING
in prison,en,PENDING
in public,en,PENDING
in questio,en,PENDING
in question,en,PENDING
in recent years,en,PENDING
in relation to sb,en,PENDING
in relation to sth,en,PENDING
in relation to,en,PENDING
in respect of sth,en,PENDING
in respect of,en,PENDING
in response to sth,en,PENDING
in response to,en,PENDING
in school,en,PENDING
in so far as,en,PENDING
in some cases,en,PENDING
in some way,en,PENDING
in some ways,en,PENDING
in space,en,PENDING
in spite of sth,en,PENDING
in spite of the fact that,en,PENDING
in spoken and written english account for,en,PENDING
in such a way ...,en,PENDING
in such a way that,en,PENDING
in such a way that...,en,PENDING
in such a way that…,en,PENDING
in such a way …,en,PENDING
in such a way,en,PENDING
in summer,en,PENDING
in terms of sth,en,PENDING
in terms of,en,PENDING
in that case,en,PENDING
in that way,en,PENDING
in the absence of any,en,PENDING
in the absence of sb,en,PENDING
in the absence of sth,en,PENDING
in the absence of,en,PENDING
in the afternoon,en,PENDING
in the air,en,PENDING
in the area of,en,PENDING
in the case of sth,en,PENDING
in the case of,en,PENDING
in the centre of sth,en,PENDING
in the centre,en,PENDING
in the city centre,en,PENDING
in the context of,en,PENDING
in the country,en,PENDING
in the course of,en,PENDING
in the course of...,en,PENDING
in the course of…,en,PENDING
in the development of,en,PENDING
in the east,en,PENDING
in the end,en,PENDING
in the evening,en,PENDING
in the event of sth,en,PENDING
in the event of,en,PENDING
in the face of sth,en,PENDING
in the field of,en,PENDING
in the first place,en,PENDING
in the form of sb,en,PENDING
in the form of sth,en,PENDING
in the form of,en,PENDING
in the future,en,PENDING
in the hands of sb,en,PENDING
in the light of sth,en,PENDING
in the light of,en,PENDING
in the literature,en,PENDING
in the longman corpus network – a group of,en,PENDING
in the meantime,en,PENDING
in the middle of sth,en,PENDING
in the middle,en,PENDING
in the midst of sth,en,PENDING
in the morning,en,PENDING
in the near future,en,PENDING
in the next sectio,en,PENDING
in the next section,en,PENDING
in the north,en,PENDING
in the past,en,PENDING
in the presence of sb,en,PENDING
in the presence of sth,en,PENDING
in the presence of,en,PENDING
in the previous sectio,en,PENDING
in the previous section,en,PENDING
in the process of,en,PENDING
in the range of,en,PENDING
in the same way as,en,PENDING
in the same way that,en,PENDING
in the same way,en,PENDING
in the sense of,en,PENDING
in the sense that,en,PENDING
in the sense,en,PENDING
in the south,en,PENDING
in the street,en,PENDING
in the study of,en,PENDING
in the study,en,PENDING
in the summer,en,PENDING
in the town centre,en,PENDING
in the wake of sb,en,PENDING
in the wake of sth,en,PENDING
in the way ...,en,PENDING
in the way that,en,PENDING
in the way that...,en,PENDING
in the way that…,en,PENDING
in the way …,en,PENDING
in the west,en,PENDING
in the wide range of,en,PENDING
in the winter,en,PENDING
in this case,en,PENDING
in this chapter,en,PENDING
in this course,en,PENDING
in this study,en,PENDING
in this way,en,PENDING
in time for sth,en,PENDING
in time to do sth,en,PENDING
in time,en,PENDING
in touch with sb,en,PENDING
in touch,en,PENDING
in town,en,PENDING
in tur,en,PENDING
in turn,en,PENDING
in winter,en,PENDING
in written english. the conclusion to be draw,en,PENDING
in,en,PENDING
inability,en,PENDING
inadequate,en,PENDING
inappropriate,en,PENDING
incentive,en,PENDING
inch,en,PENDING
incidence,en,PENDING
incident,en,PENDING
inclined,en,PENDING
include,en,PENDING
including,en,PENDING
inclusion,en,PENDING
income,en,PENDING
inconsistent,en,PENDING
incorporate,en,PENDING
incorrect,en,PENDING
increase in the number of,en,PENDING
increase,en,PENDING
increasingly,en,PENDING
incredible,en,PENDING
incredibly,en,PENDING
incur,en,PENDING
indeed,en,PENDING
independence,en,PENDING
independent,en,PENDING
independently,en,PENDING
index,en,PENDING
indicate that,en,PENDING
indicate,en,PENDING
indicates that,en,PENDING
indicatio,en,PENDING
indication,en,PENDING
indicator,en,PENDING
indictment,en,PENDING
indigenous,en,PENDING
indirect,en,PENDING
indirectly,en,PENDING
individual,en,PENDING
individually,en,PENDING
induce,en,PENDING
induction,en,PENDING
indulge,en,PENDING
industrial,en,PENDING
industry,en,PENDING
inequality,en,PENDING
inevitable,en,PENDING
inevitably,en,PENDING
infamous,en,PENDING
infant,en,PENDING
infect,en,PENDING
infectio,en,PENDING
infection,en,PENDING
infer,en,PENDING
inference,en,PENDING
inflatio,en,PENDING
inflation,en,PENDING
inflict,en,PENDING
influence,en,PENDING
influential,en,PENDING
info,en,PENDING
inform,en,PENDING
informal,en,PENDING
informatio,en,PENDING
information about relative frequency in spoke,en,PENDING
information,en,PENDING
informed,en,PENDING
infrastructure,en,PENDING
inhabitant,en,PENDING
inherent,en,PENDING
inherit,en,PENDING
inhibit,en,PENDING
initial,en,PENDING
initially,en,PENDING
initiate,en,PENDING
initiation,en,PENDING
initiative,en,PENDING
inject,en,PENDING
injection,en,PENDING
injure,en,PENDING
injury,en,PENDING
injustice,en,PENDING
ink,en,PENDING
inmate,en,PENDING
inner,en,PENDING
innocent,en,PENDING
innovatio,en,PENDING
innovation,en,PENDING
innovative,en,PENDING
input,en,PENDING
inquiry,en,PENDING
insect,en,PENDING
insert,en,PENDING
insertion,en,PENDING
inside,en,PENDING
insider,en,PENDING
insight,en,PENDING
insist,en,PENDING
inspect,en,PENDING
inspectio,en,PENDING
inspection,en,PENDING
inspector,en,PENDING
inspiration,en,PENDING
instability,en,PENDING
install,en,PENDING
installation,en,PENDING
instance,en,PENDING
instant,en,PENDING
instantly,en,PENDING
instead of,en,PENDING
instead,en,PENDING
instinct,en,PENDING
institute,en,PENDING
institutio,en,PENDING
institution,en,PENDING
institutional,en,PENDING
instruct,en,PENDING
instructio,en,PENDING
instruction,en,PENDING
instrument,en,PENDING
instrumental,en,PENDING
insufficient,en,PENDING
insult,en,PENDING
insurance,en,PENDING
intact,en,PENDING
intake,en,PENDING
integral,en,PENDING
integrate,en,PENDING
integrated,en,PENDING
integration,en,PENDING
integrity,en,PENDING
intellectual,en,PENDING
intelligence,en,PENDING
intelligent,en,PENDING
intend,en,PENDING
intense,en,PENDING
intensify,en,PENDING
intensity,en,PENDING
intensive,en,PENDING
intent,en,PENDING
intentio,en,PENDING
intention,en,PENDING
interact,en,PENDING
interactio,en,PENDING
interaction,en,PENDING
interactive,en,PENDING
interest,en,PENDING
interested i,en,PENDING
interested in,en,PENDING
interested,en,PENDING
interesting,en,PENDING
interface,en,PENDING
interfere,en,PENDING
interference,en,PENDING
interim,en,PENDING
interior,en,PENDING
intermediate,en,PENDING
internal,en,PENDING
international,en,PENDING
internet,en,PENDING
interpret,en,PENDING
interpretatio,en,PENDING
interpretation,en,PENDING
interval,en,PENDING
intervene,en,PENDING
interventio,en,PENDING
intervention,en,PENDING
interview,en,PENDING
interviewee,en,PENDING
interviewer,en,PENDING
intimate,en,PENDING
into,en,PENDING
intriguing,en,PENDING
intrinsic,en,PENDING
introduce,en,PENDING
introductio,en,PENDING
introduction,en,PENDING
invade,en,PENDING
invasion,en,PENDING
invent,en,PENDING
invest,en,PENDING
investigate,en,PENDING
investigatio,en,PENDING
investigation,en,PENDING
investigator,en,PENDING
investment in sth,en,PENDING
investment,en,PENDING
investor,en,PENDING
invisible,en,PENDING
invite,en,PENDING
invoke,en,PENDING
involve,en,PENDING
involved i,en,PENDING
involved in,en,PENDING
involved,en,PENDING
involvement in sth,en,PENDING
involvement,en,PENDING
iro,en,PENDING
iron,en,PENDING
ironic,en,PENDING
ironically,en,PENDING
irony,en,PENDING
irrelevant,en,PENDING
is a function of,en,PENDING
is a good example of,en,PENDING
is a measure of,en,PENDING
is a result of,en,PENDING
is an example of,en,PENDING
is associated with,en,PENDING
is based o,en,PENDING
is based on,en,PENDING
is consistent with,en,PENDING
is defined as,en,PENDING
is due to,en,PENDING
is equal to,en,PENDING
is important to,en,PENDING
is in a position to understand 86% or more of,en,PENDING
is likely to be,en,PENDING
is likely to,en,PENDING
is more likely to be,en,PENDING
is more likely to,en,PENDING
is not the same as,en,PENDING
is not the same thing as,en,PENDING
is not to say that,en,PENDING
is not to suggest that,en,PENDING
is often referred to as,en,PENDING
is referred to as,en,PENDING
is related to,en,PENDING
is shown i,en,PENDING
is shown in,en,PENDING
is the most common cause of,en,PENDING
