lemma,language_code,status
themselves and their life 40 set up,en,PENDING
there are no other choices 4 flare up,en,PENDING
they are made in a way which makes people situation,en,PENDING
they are old 40 give yourself up,en,PENDING
they can help youn 59,en,PENDING
they can land 50 stick with sb,en,PENDING
they look tired pale and ill 43 about unimportant things,en,PENDING
they meet in order,en,PENDING
they should not be 10 make out sth,en,PENDING
they were trying,en,PENDING
thing 34 rough out sth,en,PENDING
thing from a large group in order spill over,en,PENDING
thing happening,en,PENDING
thing is seen as being connected with ends,en,PENDING
thing is the best beat down,en,PENDING
thing that can be used,en,PENDING
thing,en,PENDING
things into smaller somewhere very quickly,en,PENDING
things quickly and without stopping 45 root out sb,en,PENDING
things quickly and without stopping 45 root out sth,en,PENDING
things seem equally likely,en,PENDING
things,en,PENDING
think about something seriously 7 argument with an employer,en,PENDING
think about that thing after the understand it,en,PENDING
think of it 25 in something [e.g. exam] very easily,en,PENDING
think,en,PENDING
thinking about them 1 say,en,PENDING
thoughts about something in what you say,en,PENDING
threatened you 24 clear up sth,en,PENDING
throw sth off,en,PENDING
tick sb off,en,PENDING
tie sb down,en,PENDING
tie sthisb down,en,PENDING
tighten sth up,en,PENDING
tighten up sth,en,PENDING
time 30 wrong and that you should not do it,en,PENDING
time 6 35 people who are going,en,PENDING
time 60 talk at sb,en,PENDING
time 9 53 be sandwiched between sb,en,PENDING
time 9 53 be sandwiched between sth,en,PENDING
time and energy doing something 32 freeze up,en,PENDING
time between,en,PENDING
time business] 7 it fails,en,PENDING
time of an event so that it burst out sth,en,PENDING
time of an event so that it happens later than,en,PENDING
time together 57 go down,en,PENDING
tinker with sth,en,PENDING
tire out sb,en,PENDING
tire sb out,en,PENDING
tired 43 committed themselves,en,PENDING
tired out,en,PENDING
to 57 get your act together,en,PENDING
to a standing position 1 continues over a long distance,en,PENDING
to attack them 22 56 opposed,en,PENDING
to be a problem 4 purpose,en,PENDING
to be careful so that they can avoid danger,en,PENDING
to be friendly with someone especially because know of sb,en,PENDING
to be friendly with someone especially because know of sth,en,PENDING
to criticize,en,PENDING
to deal with problems or,en,PENDING
to discover something or,en,PENDING
to force yourself not,en,PENDING
to get information,en,PENDING
to listen,en,PENDING
to make sure that someone is more advanced,en,PENDING
to one particular activity situation,en,PENDING
to pass quickly 17 they suddenly appear,en,PENDING
to sell your house,en,PENDING
to send someone,en,PENDING
to someone about something that they have chance,en,PENDING
to tell someone,en,PENDING
to the edge of the material 38 loosen up sth,en,PENDING
to the edge of the material 38 loosen up,en,PENDING
to understand a situation or,en,PENDING
to,en,PENDING
together squash up they move closer together,en,PENDING
top up,en,PENDING
toss for sth,en,PENDING
toss sb for sth,en,PENDING
toss-up,en,PENDING
total of two,en,PENDING
toughen sth up,en,PENDING
toughen up sth,en,PENDING
toughen up,en,PENDING
tradition,en,PENDING
trail off,en,PENDING
treat sb,en,PENDING
tree,en,PENDING
trip over sth,en,PENDING
trip over,en,PENDING
trying,en,PENDING
tune into sth,en,PENDING
turn against sb,en,PENDING
turn against sth,en,PENDING
turn around sb,en,PENDING
turn around sth,en,PENDING
turn around,en,PENDING
turn away sb,en,PENDING
turn down sth,en,PENDING
turn out sth,en,PENDING
turn over sth,en,PENDING
turn round sb,en,PENDING
turn round sth,en,PENDING
turn round,en,PENDING
turn sb against sb,en,PENDING
turn sb against sth,en,PENDING
turn sb away,en,PENDING
turn sb want out,en,PENDING
turn sth down,en,PENDING
turn sth out,en,PENDING
turn sth over,en,PENDING
turn sth want out,en,PENDING
turn sth warm up sb,en,PENDING
turn want out,en,PENDING
turnaround,en,PENDING
two possible results seem equally character,en,PENDING
types of behaviour 28 someones attention,en,PENDING
under a particular action by other people [e.g,en,PENDING
unfair way 30 like someone else or,en,PENDING
unhappy about money that they need,en,PENDING
unhappy that they are unable to,en,PENDING
unhappy,en,PENDING
unpleasant 29 run out,en,PENDING
unpleasant sitnation,en,PENDING
unpleasant situation especially when that dry up,en,PENDING
unpleasant situation exists 2 finish with sth,en,PENDING
unpleasant starts 1 3 pelt down,en,PENDING
unpleasant,en,PENDING
untidily left them in the wrong place 26 pop-up,en,PENDING
up above the surface of something,en,PENDING
up it stops moving,en,PENDING
up the beach 47 56 come up,en,PENDING
upwards,en,PENDING
use them any more 38 needed anymore,en,PENDING
useful information [e.g. idea tip gossip] from piece of equipment,en,PENDING
using it in another way 17 things,en,PENDING
usnal suddenly look unhappy,en,PENDING
usual because of an illness,en,PENDING
usually at the end of the day 32 57 emotion,en,PENDING
usually before improving 21 breeze in somewhere,en,PENDING
usually before improving 21 breeze into somewhere,en,PENDING
usually for a long time,en,PENDING
value of something,en,PENDING
vehicles 50 disagree with sb,en,PENDING
very hard about something or,en,PENDING
very influenced by it 14 at a particular time,en,PENDING
very large numbers,en,PENDING
very tired,en,PENDING
violently 22 get around,en,PENDING
want in a particular situation 34 clear sth away,en,PENDING
warm sb up,en,PENDING
warm sth up,en,PENDING
warm up before a game 3 particular political party,en,PENDING
warm up sth,en,PENDING
warm up,en,PENDING
wash down sth,en,PENDING
wash sth away,en,PENDING
wash sth down,en,PENDING
washed out,en,PENDING
waste away,en,PENDING
watch out! something you say,en,PENDING
watch over sb,en,PENDING
watch over sth,en,PENDING
water 2 13 do in sb,en,PENDING
water 48 sum up sb,en,PENDING
water 48 sum up sth,en,PENDING
water down sth,en,PENDING
water sth down,en,PENDING
water,en,PENDING
watered-down,en,PENDING
way 28 drop by,en,PENDING
way 54 feel shocked and upset,en,PENDING
way about something for a long time 14 hard before,en,PENDING
way in order,en,PENDING
way towards your husband wife,en,PENDING
way usually because you cannot see where you break-in #,en,PENDING
we do not want,en,PENDING
weapons at it,en,PENDING
wear out sb,en,PENDING
wear out sth,en,PENDING
wear out,en,PENDING
wear sb out,en,PENDING
wear sth out,en,PENDING
what,en,PENDING
when firm up sth,en,PENDING
when there are no flare up,en,PENDING
when vehicle stop by waving at the driver,en,PENDING
where it is 10 want,en,PENDING
where you had stopped 1 order,en,PENDING
which is annoying you 31 dive inf sth,en,PENDING
which is annoying you 31 dive into sth,en,PENDING
whip up sth,en,PENDING
whittle away sth,en,PENDING
whittle sth away,en,PENDING
who has committed a crime,en,PENDING
who is shy,en,PENDING
win back sb,en,PENDING
win back sth,en,PENDING
win out,en,PENDING
win sbisth back,en,PENDING
win through,en,PENDING
wind sth up,en,PENDING
wind up sth,en,PENDING
wind up,en,PENDING
windscreen glasses] fogs up or,en,PENDING
windscreen glasses] mists up or,en,PENDING
wipe out sb,en,PENDING
wipe out sth,en,PENDING
wipe sb out,en,PENDING
wipe sth out,en,PENDING
with a difficult period of your life or,en,PENDING
with a difficult situation 51 pack in sth,en,PENDING
with better results than when it,en,PENDING
with more effort 31 come out,en,PENDING
with other people 51 and remove a building,en,PENDING
with someone else 39 clutter up sth,en,PENDING
with someone,en,PENDING
with them 45 fill up sb,en,PENDING
work 31 59 lead on sb,en,PENDING
work around sth,en,PENDING
work round sth,en,PENDING
working 54 situation,en,PENDING
worried,en,PENDING
wrap sth up,en,PENDING
write 25 a number,en,PENDING
write,en,PENDING
written 45 enough,en,PENDING
written,en,PENDING
wrong or,en,PENDING
you 31 grow up,en,PENDING
you 44 usually by using force,en,PENDING
you are not very willing,en,PENDING
you can hear it,en,PENDING
you cannot hear,en,PENDING
you have accidentally hit your foot against walk out,en,PENDING
you have noticed,en,PENDING
you mean thart that person,en,PENDING
you ofren when you are going somewhere else,en,PENDING
you say in order,en,PENDING
you use when other things have failed,en,PENDING
you,en,PENDING
your body forward,en,PENDING
your hair,en,PENDING
your health,en,PENDING
your knees close,en,PENDING
your time,en,PENDING
yourself 55 intake the number of people who begin to,en,PENDING
